playername,elo
IceDestiny,1178.26851810985
Cartamenio,1178.2087276716466
blue612,1178.1924299186
Nekro,1178.1471774693828
Robosanta,1177.8382784489067
Hawk,1177.728482617408
Salami,1177.7135226486132
Pelo,1177.5900187264708
Jawa,1177.4459988483495
SkyRush,1177.3325430504588
Tardis,1177.199224858195
Zeerrgg,1177.1027488264112
Stanik,1177.0404636424123
Gnaffo,1176.9860628075878
ElTrabuc,1176.9697110094946
Near,1176.8470231517126
Therru,1176.75078718836
Maestro,1176.7337193854387
Sidon,1176.2825881128172
Sambrotta,1176.273950606488
Kabs,1176.137027676063
Gazal,1176.1243635847486
Jhoel,1175.843419415775
NNS 1,1175.7877675820555
Eidoz,1175.7206734285558
1Lee,1175.5947560237023
Raxes,1175.588098811679
Ryavka,1175.534023511089
Loxigar,1175.326532601094
g3tH,1175.206110831558
Paradox,1175.120723807402
Johan Love,1174.997717257968
Xero,1174.9315181029583
Libra,1174.9109260450407
Serick,1174.8827207955485
Andre,1174.571292790862
Aleykxar,1174.5387213790757
qiaqia,1174.3315937127345
BangTwo,1174.3274175453912
Natsume,1174.1296379092294
Tetis,1174.060218730807
Stef,1173.7861957754938
Electrising,1173.5600850195024
Cherry,1173.443928976866
Koppobah,1173.413526115752
ImMine,1173.2546191684576
Fiala,1173.150429139674
Striker,1172.9914853640526
Lyzer,1172.7892633596678
Syzyf,1172.6912321430768
Mirai,1172.511626820772
Fosky,1172.3645833475216
Cesar,1172.3195999529632
Porrabox,1172.2023100464187
Aug,1172.1632819247309
Near,1172.0837699059095
Piccione,1171.9987626762663
Shakespeare,1171.818154742775
Biskoo,1171.709286789424
dresscode,1171.456620456249
HenkHenkerson,1171.3817950894688
Kazing,1171.2898460501876
Duszkis,1171.1657997275056
bolin,1171.0892493555773
SpektremZ,1170.8813433388284
Libra,1170.7652569523957
Fai,1170.4937300881045
Exte,1170.2392359198316
Lion,1170.2001520262934
Commit,1170.1099866646243
Exos,1169.8796818427545
Catan,1169.797837759404
Orange,1169.5580493124455
Steelyoung,1169.5256901371256
FΔNG,1169.486827080622
Catra,1169.4708119854142
Latrodectuss,1169.226337791608
Myckio,1169.0001257759743
Memo,1168.965018338877
Patu,1168.94042439355
Tree Star,1168.8111777273168
Feels,1168.7528326192212
Guancho,1168.7145859717318
Lurian,1168.6169054813067
UdonBdon,1168.2018991442558
Dragon,1168.0773916107862
Deity,1167.9638953324802
Daycrow,1167.8946093725913
Visionary,1167.6303591053784
waisLrgn,1167.561912602701
Papil,1167.495500524398
Lorenz,1167.3169377673717
Pootis,1167.2400027403935
Xewix,1166.9902365732348
Taejun lim,1166.9826239468991
FongXiang,1166.8189219042806
Sony,1166.692845940681
Korokke,1166.6309548679849
Rapha,1166.4305309297083
BestThreshAsia,1165.8301746049926
Mace,1165.4852655925454
Dzejno,1165.287689774391
MOMER,1165.2732688695007
Yuuto,1165.007051099004
Xidrian,1164.9512161031396
Emyr,1164.8146809350376
Deer,1164.4157380586478
Rabbano,1163.4175492790152
Findus,1163.2558900577735
BSleeping,1163.2280958777162
Xandru,1163.1942884890389
Spooder,1163.0669433840028
Keiko,1162.8735373351265
Germoo,1162.72562333855
Zen,1162.689484977499
Petrichor,1162.5891056677176
Lima,1162.4906301731796
Arkadia,1162.3987657123903
Awakër,1162.2638818329
Ness,1162.2392709771989
Henra,1161.7397701382315
Silvestre,1161.6626552140492
Mutton,1161.3277719950668
MrFreezed,1161.2519366906913
Haze,1161.235091132922
Genguy,1160.683533851062
Duernte,1160.1510006160447
DarkUniQ,1159.6950880796671
Pieter05,1159.6261461856736
NerZul,1159.3482541001574
Hevinix,1158.258966941984
Dailen,1158.0547242500938
Framer,1157.920782061149
Enzz,1156.9561089842011
Orrisot,1156.6334825757774
Dopaminw,1156.2907539424712
Ciglio,1156.083221411154
CR0WN,1155.8825061951209
Clareetz,1155.72084780539
Hyper,1155.358265262052
PesE,1155.0428960865845
Drome,1154.4611926925324
child,1153.4449402364785
Manuize,1153.0025778165675
Smith Morra,1152.66796282138
NoXe,1152.5358452136788
Tymchuk,1152.4020493040125
Hardy,1152.3230160746307
Flirt,1152.3019600988296
HoTy,1151.9876568005811
ving,1151.1581852150728
FadeDrean,1151.0455279977136
Toybu,1150.8019389381534
Xenobladeguy,1150.689859343761
Reyko,1150.4615886463384
Chuffylol,1150.341866162824
Kvbixyz,1150.2606392745436
Tigaz,1150.1080258456784
Campe,1149.930280594447
CougarDai,1149.904591900942
Ryujin,1149.502108109407
xSWRD,1149.4986729730467
Zyzz,1148.14229470345
TMuKK,1147.943435975565
Ravey,1147.5813976297045
Kooiji,1147.3997238294908
Buggy,1147.3813764126191
Stefanko,1147.1271610234633
Genesis,1147.0694471905815
TxZ,1146.835027091155
Rudzkoo,1146.3245183356514
Endlave,1146.075035388431
Nutri,1145.6359395894656
Boby,1145.1604974255124
Supershoto,1144.7315412346604
Kazuo,1143.617232536522
doNi,1142.345955378853
Jokerr,1142.2262974979783
Fulis,1141.0250269646428
Dune,1140.892648129597
zEkO,1140.7334072100114
Siriass,1140.1100294490989
Poka,1139.926007338225
Glory,1139.7445306774398
Valhalla,1139.6452500795435
Rivayne,1139.0477383481332
Reysen,1139.0320257173555
Bluff,1139.0127398270215
Dasori,1139.0030681815306
Chevis,1138.9599422693004
Baxe,1138.9520653076647
HRK,1138.9150628732764
clot,1138.9096877103325
Kveeykva,1138.6468395584225
Sebbek,1138.5792654573029
Jad,1138.5782938461832
Agnar,1138.5061960093176
Felia,1138.4229816463956
Eshara,1138.3486238738271
XieDoDo,1138.338072635261
Akko,1138.2706133538525
Helia,1138.270520587694
Koala,1138.2230176360845
Kirian,1138.2093337688073
Yama,1138.1059001584515
Cosmic,1138.1048850307156
Pon,1137.8971415199055
Molto,1137.80270911235
Cadence,1137.6296726016897
Promesse,1137.5675352898131
Marksboy,1137.2069864987989
Tkk,1137.124852563876
Kosyen,1137.0869039125091
Spacemaker,1137.0491390770082
Vayne God,1136.999841256924
Deity,1136.7645202389515
dayruin,1136.736955503671
April,1136.71061756955
Stiifo,1136.533498111776
Woops,1136.464449246179
Invoker,1136.4234427452477
Jraff,1136.344518915152
Ways,1136.3172125686133
Kreative,1136.2815883791047
PJer,1136.2720320992655
Nectaar,1136.0658226475612
Kalwerd,1135.8707771616423
BullyMaguire,1135.756904621344
Sâyn,1135.6828361432547
Daemon,1135.512090347678
Raglem,1135.4395474858925
Tieru,1135.3746883264366
Drukstar,1134.9439439958778
Astrasmaug,1134.6547387382748
Lynx,1134.53246416808
Hobko,1134.4364660695496
Lövhögen,1134.4015381976203
bIGMAK,1134.293067610302
Meraiel,1134.245535266488
Kazz,1134.1932031347558
Kotva,1134.1739645061798
DareDevil,1134.105705599748
Monkey750,1133.744548598597
Arkane,1133.7360537041802
Red Hots,1133.4760118342208
nevermind,1133.4156716180937
Capsey,1133.4097487324484
Aggress1on,1133.385665190298
Gennos,1133.3038623092457
NaiNa,1132.8156429032135
Pori,1131.8828837138676
Maintenance,1131.6132619873156
Prashant,1131.5134029057851
Cezz,1131.1620896904806
ezman,1130.9808376807357
Horio,1130.7029791553464
Makony,1130.048387305398
Xinthus,1130.040835880123
Senun,1129.7213152672591
Tomate,1129.4324393042473
Skudzy,1128.1566718277163
Jodin,1127.9853746931155
PiskHello,1127.7190030755594
Hirefort,1127.552405485151
Wesker,1127.453964123669
sgrug4,1127.4279335529538
less,1127.2949055478266
Stibi,1126.7481774867626
Albi,1126.6979848787096
iGeveze,1126.550861115736
Noyoustink,1126.4873519420578
Psyker,1126.28820102001
Yuu,1126.0921674714562
Raeghal,1125.9668965523929
aaron,1125.2312868551628
Force,1124.9991524057707
Synotic,1124.9852893612444
Pecotte1,1124.5895646152078
Sirotama,1124.3657358425633
Fristi,1123.9475401130262
KissyAdc1,1123.849883910708
SkyMind,1123.264680747375
Acciy,1122.9493053079952
Bosketi,1122.7488734102442
Godeto,1122.7216686415873
Knod,1122.372621771139
nekitivus,1122.3267626107418
Goblin,1122.0058956177702
Blue,1121.3122444913618
Frolloc,1120.8168711070591
Laxy,1120.1191462045854
Raitch,1119.929260506029
Vibe,1119.6376111267757
Lacunae,1119.303401748541
Gould,1118.6550296459195
Vodin,1118.460253680934
Shym,1118.391878657604
Sendoya,1118.1823072700413
Yung,1117.9517561497578
Lacis,1117.653786338935
Hakai,1117.520051305347
Frle,1117.1582441671044
Necro,1117.137298406311
Leviathan,1117.0088789410631
Sobkk,1116.7702353557197
Hang,1116.597630520106
Sinistro,1116.2557644871356
Invek,1115.2356129411676
Revive,1114.8232858822837
Feitann,1114.3908484358783
Destiny,1114.3037248997828
Mime,1114.0273406747478
Renas,1113.7393620379694
Arshavin,1113.6023602365888
Flaw,1112.2791048806753
1ee,1112.0336242031606
Desrim,1111.0902881018212
Bewis,1111.039180730293
Sherkhaan,1110.7444762067926
Eonis,1109.592909316522
Abscense,1109.508351435137
Meliodas,1109.3098992015084
evileyes,1109.2183073098636
Esgi,1108.7722957256094
Tixn,1108.740365877893
Direnc,1108.0696873397696
Marti,1107.620289060644
Pelirrojo,1106.720303889933
Spozhais,1106.6152046795532
Dyla,1106.4789871415787
ReNKlar,1106.0441192067478
KnicNicks,1105.687230765294
Lynx,1105.0992869584445
SirCaptFair,1104.7298956520451
Bgob,1104.23402030043
Raydell,1103.1089327389534
KeABambi,1102.80383223317
Sheja,1102.6963390360806
Nathell,1102.2225775415425
Apodo,1101.0376424964863
Whiplash,1100.179283373844
Reje,1099.8943810622998
Killakin,1099.8924570587706
Regent,1099.8531835687795
Turtle,1099.8134266781651
Poppers OP,1099.7276852636587
INFINITY,1099.697927140218
moli,1099.6538883695284
Droppel,1099.641662876981
Bansito,1099.4320213622425
Deoxys,1099.4307848028875
Bonquish,1099.421306691224
150,1099.336637178287
Tron,1099.2339961911705
Gino,1099.1377299420355
Nzszzxs1,1099.0104171183525
Ark,1098.9070081014906
ZupZup,1098.8253711531454
Tyresse,1098.7345791534813
JinXv,1098.6085644521506
Speltz,1098.539913346296
Honels,1098.502015827579
xdyzis,1098.3635216527362
BBTY,1098.3604938291876
Zero,1098.2915097338498
Vizi,1098.1234925341985
Mafia,1097.9961378304442
Pyroen,1097.839895041717
CowardlyDog,1097.7592538872657
Boncuk,1097.725887479512
Gabenx,1097.6551170428068
Sulto,1097.447693527863
Afting,1097.4434447195629
Kluukkluuk,1097.3851576108607
Loanrie,1097.2921701238438
Jocke,1097.112746242802
Yuki,1096.730091522979
KODA,1096.334612118491
AJ,1096.3088869115452
rockonhi5,1096.0810124601653
Br0kk,1095.9331087476944
Shantao,1095.8955739347955
Szeki,1095.6764150612742
Ryd,1095.3719796854143
NephAddie,1095.0785875625725
Loi,1095.0367079090436
Jara,1095.0181208502684
Clovus,1094.9543757017889
Lancrize,1094.933644857678
Argonauta,1094.8099666173282
Nino,1094.5680166294585
Kapppa,1094.253604277381
Tammz,1094.219919686945
Reality,1094.2109877609298
Kobra,1094.2078199643609
Hatty,1093.4390072577014
JohnGiannis,1093.3164386726653
Hielo,1093.0954480403643
HowLa,1093.0128740963069
Spect,1092.9711483090432
xmar,1092.5718702972197
Cisse,1092.4615209830677
Caspian,1092.1334170337643
Sharpe,1092.1120643981783
Migueliko,1091.292096127553
Kera,1090.593618543614
Xëmon,1090.5378721246552
Oda,1090.1005158242403
Blackengel,1090.07305069135
Ovčák,1090.0592055941345
Pacou,1088.7045441394755
Betatwins,1088.2248769279563
Royer,1088.051227889975
djulo,1088.0096930709567
Stell,1087.9020762762043
Aether,1087.7889814467171
Guè,1087.7269770529604
NoLimit,1087.3387682039288
eastgoblin,1086.7261763764093
Karcass,1086.312815717806
merter77,1086.2107639242042
Fullscreened,1085.8815300682152
Girish,1084.0075037482436
Murillo,1083.7110532140705
Vampyrus,1083.6115399080031
DeFrantic,1083.589710128016
Foute Makelaar,1083.5699154265171
LRK,1083.535594428968
Scholar,1083.4477914685874
Deant,1083.17633599879
Wolffi,1082.6171718051758
Inca,1081.4828457478714
nestuoso,1081.4260471287678
Greggers,1081.2264699870143
BlackSwan,1081.0563741466594
DGMaster,1080.957511620027
Wash,1080.852790364079
Qoo,1079.6286456602545
Sassae,1079.5098963930946
Dreseul,1079.5041188902997
Voyz,1079.1234640479734
Pugnare,1078.6914524347765
Anx,1077.7639101941484
XnS,1076.7031302047535
FlashInTheNight,1075.6335302999048
Excelsis,1075.455263226876
Nyken,1075.392050684909
Uciu,1073.2039121583666
rnz,1072.6478810133422
Kapstok,1070.68342003604
Skypture,1070.39530440969
Snuggli,1069.5705967029492
Rabi2,1068.9336513995604
Kushh,1067.7854417991064
Sinner Crow,1067.2278014249227
Remus,1065.7233173755114
Sadaz,1064.9112540536628
DaJeung,1063.1878294982928
UNZY,1059.712569280386
LimTheDestructor,1059.087401018572
Trieuloo,1058.9728529468546
merrjerry,1058.806201400057
BANKAI,1058.7572193806243
Diofragma,1058.542753221335
chenchen,1058.2808595169531
Manuelcap,1058.2103128437043
Pingpaddler,1057.9060769221628
Mak0,1057.79473014577
BeeOne,1057.548123106185
Disrespectful,1057.3647119076725
Luqixen,1057.0629378024378
Kush,1056.941475594664
ExMiLLo,1056.8794053878307
Brenash,1056.876781390076
kPr,1056.6640866311527
GG,1056.1952483799676
Protos,1055.88607049394
Loopsers,1055.4026592506525
Brand Z,1055.318603233654
Dainank,1055.162620148922
Scar Hope,1054.90540293652
Leks,1054.4543393994172
Frozen2,1053.6249920699702
Midas,1053.576244394142
Unless,1053.5734741665249
Optimizer,1052.5561492935176
Molesman,1052.1470488695022
Lukyss,1051.8447105103112
Nomi,1051.707710479223
Nhavilay,1051.57496690141
Kanguiox,1051.482654346237
Shokram,1050.967054597833
Frozzen,1050.8418686589157
Fear,1050.426092818548
REVENG,1049.3821450515068
TicTac,1049.2974508835002
JustNo0b,1049.217858612804
Cryps,1047.6604709687128
Skele,1047.4965809032628
BunnyV,1046.826224319697
Kram,1045.6697819529002
Vinnie,1045.239357130802
HUGOD,1045.027600138387
Devo,1042.5183035192665
Holden,1037.5702424477413
iOC,1037.525562081841
Dynamic,1036.853562556368
Sophyre,1036.1589498042629
Akemi,1035.811760766938
Lattman,1031.119019136156
Emarlin,1029.362113853626
Kra,1029.2084757991297
Animale,1028.9645474418417
Bona,1027.9082978075708
ByFalco,1027.90773471207
Chanteur,1025.0645469300746
Alba,1024.9501255098348
Chemnat,1024.2393395889612
Pishilon,1023.3680785369872
Misaki,1023.092287948582
Leaniv,1022.571144390468
Lifeless,1019.983733820024
KlonkGronk,1019.9107936067902
Oshiro,1019.7582654395384
Expelles,1019.6421587894532
wajueji,1019.3576276287127
HoneyRain,1019.2356645003998
Xusty,1018.8829511834176
Rainight,1018.4698319459596
dymon,1018.4080375279468
Gurklys,1018.1485945032229
Rey Leon,1018.0083303768816
Splorps,1017.9840543244384
Hater,1017.7508777857012
Candy Man,1017.4932166833784
Tantrum,1016.8441021994294
Fushi,1016.6603609768948
Fynox,1016.6449396045908
TheBash,1016.3553116512636
impułse,1016.32150386184
Whyker,1016.0397923892388
Kongzhi,1015.813774458744
Romio,1015.601914908274
bbakbbak2,1015.055642719114
Daan Stylez,1014.5794364651812
Luv Letter,1014.2024626503152
Gajo,1013.9464689375208
Kunemi,1013.5868956643614
Chimer,1013.187406349074
USAjj,1013.1121179908424
Cpt Arcoiris,1012.622396605948
Nyah,1011.6977676141448
Lefty,1011.2258918279572
Sangrod,1011.1155070707732
Albus NoX,1011.0604496619416
neyzz,1009.3267085451548
PonZ,1009.0697440152228
BlOoMi,1008.2155055811878
Narttaker,1007.4769975084704
Eriee,1006.6443243590668
TR1GGERED,1006.0030093346192
Varon,1005.0535063652832
Heartless,1003.9761388932308
tei,1002.9074918198212
Phoxie,1002.5403525105544
MEMEME670,1001.937870506675
Omena,1001.4931479343746
CrankZ,1000.547974205995
Ultimater,1000.197146386572
Trivia Boi,999.144880352452
SuperFarter,998.6209553389529
Gaio,994.3996484568386
Pipey,993.4762732617525
Nano,991.99480387643
ISherlock,990.7771040108836
Sericus,990.4795913214144
Bambi,989.6591796407722
Final,988.9066297101826
Oscarin,987.1259200380362
1Bicho,985.259665118334
Lezar,984.4922472721222
DanDi,979.7163446359192
Dakeey,979.5468574533312
Imbi,979.4044891954924
SkyeSunday,979.3055589944644
Axin,978.712689718454
Cott,978.6312222786852
Trevis,978.5900744489372
Quicksie,977.744073067998
Prince,977.42348442532
Pongo,977.4101032903758
Mutant,977.3073162244222
Fiko,977.2582485344822
Rhopercy,977.2231189978244
Ganky,976.9827159998516
Medusa,976.8521290185332
Argonaut,976.5611108410462
Snow2,976.5276762541912
Shyfrit,976.3083587718836
Diodris,975.5559541415904
Aiden,975.479077796772
Zumk,975.35217177578
Chova,975.1729837127784
Fiennes,974.8788259423668
k1tava,974.5680920834412
Yoyomax,974.2612911862716
Dazzl3,973.806766286074
Dany,973.446000322562
Wilson,973.280575089591
Ardo,972.6794279578978
Zecas,972.5077334747308
Wamdejo,972.0804755606011
Sad,971.5527766564556
Rewound,969.4277383851172
Atlas,967.6250378609028
Mikka,966.2748010754658
IC8,965.894939375596
King Consumed,964.846867266236
Nou,964.6581957933593
Melon,964.351512589388
Focuss,962.4587206202424
Aki,961.0746602983436
Critsil,957.3508171178664
Puppet Master,952.4679832526036
Obi,951.2999540584664
Pluto,950.7057767379736
Pinky,947.522015710579
GwangPal,945.4087562953206
Tyran,943.9216819488272
DreAmZyY,943.7511610446236
Saeko,943.0321397550184
b4dd,939.9698762779516
FREDEAD,939.8193979881186
Air,939.6898272649756
Mali Mrav,939.688532753592
Chupper,939.5720038694772
clean11,939.4627654720744
Siegman,939.3814834096185
Dewigod,939.3754412460344
Dave,939.368940199142
kaka,939.342095123378
Alen,939.2331703198016
Glándula,939.23029749103
skywalker,939.1632497663544
VioletFairy,939.1613868928936
Circus,938.9235684124508
MDKR,938.8118425869808
DrSaw,938.7242273076748
BardBerry,938.6898747227008
Lurid,938.6391684036134
Kyon,938.6182139181138
keve,938.2867093267124
Acrozo,938.266715042624
Wyh,938.2593197095596
Kim4,938.2168898715267
BloodyMark,938.1272302638096
Bossey,938.0844971073872
Gattsu,938.0838848014
Crxw,937.8255202345156
Diuk,937.8022096065456
Nedara,937.5662973227562
tuokaZ,937.3842449259174
Rein,937.3783786742732
Sugarfree,937.239832785198
San,936.961413721203
Immy,936.9300360554432
HellMa,936.5531958996656
Luque,936.0438889860952
1roNN,935.961623808966
Razorder,935.9060989023722
Ryko,935.8728902343516
Waffeletten,935.7124116223796
Tasaa,935.6549096275496
Reaper,935.6488184724656
Meisu,935.3906513785148
Ghastly,935.3147710040364
Opelis,934.8614855940835
Enettro,934.4870585460704
Cribob,934.3307521104252
Inspire,934.0734485962676
Spidy,933.0904325269292
Romča,933.0214940156552
Cresho,932.6381718334184
Lance,932.196792011444
Venom,932.1439598208476
Eškeree,932.0069258409126
Tragao,931.578219408386
Paopao,930.9751305280522
m4tej,930.7061603533048
CapsChan,930.5232911452586
Space,930.4729783777044
Nuggles,930.2736997058124
Marlley,930.1472959961396
OneShot,929.7279828670364
Berni,928.51452310283
Davidao,927.565551584174
Tzumi,926.2665350296148
Nero,926.2168209164004
rubeN,924.6050408199563
Defleck,924.0327882080989
Kisze,919.42215444291
Katy,917.7601275554428
Lullaby,910.9848123370172
v1SaG3,909.1243441007848
Rhythm,904.157038172272
Nomis,903.0301958383056
Joelito,899.9983159223394
Pitar,899.9293250707705
kumru,899.5618024479423
apink bomi2,899.2351477294804
Boras,898.9532168360502
Soren,898.9479299142622
Mussiah,898.913926005906
WayOfWade,898.7701173857179
TsarCanya,898.3538854044249
Bufa,898.1579054396901
Turc,898.1358686684401
OneSECOND,896.8976347175433
ZombieHog,896.4859140533529
Scaryride,893.755444274271
SaZeD,893.645155044212
HondaTolec,889.9058954153882
Manumatador,886.8286959844773
Dumpa,886.7214767034998
Sander,882.2396737545563
Nolisio,879.9480693457214
Shakuras,876.8132875563364
Araque,873.485776728192
Foxie,873.2191563630118
Feit,872.9177498970214
MetroArcher,865.6514072059587
Barry,861.125431061566
Never,859.3314400981213
Gijsje,858.0891281242942
Revo,857.8908750552725
LupinoBate,857.1186095789209
Furkoazki,857.0785765537144
Cygnus,855.9685195589454
Stan123,855.7364184902626
Sewayx,854.5960620886244
A266,854.1155239381995
Lil Carry,853.882075037525
Ducktape,852.8148993318329
Cassius,851.9235671010596
eiir,851.3217663114189
Adamson,850.2559738186828
